log2FC	gene_length_kb
6541	-0.107121588222694	0.908
6542	-0.0466735175318208	0.908
6567	0.0382748752630223	0.912
6569	0.307102498395638	0.913
6580	0.0959617823983028	0.915
6582	0.198548102988892	0.916
6583	1.10035844052017	0.916
6584	0.78692206471141	0.916
6606	-0.0681039140681482	0.917
6625	0.297256660766211	0.919
6650	0.0649070528560286	0.92
6657	-0.477754572742779	0.923
6706	0.216167403423811	0.925
6721	-0.0310624109754455	0.926
6733	0.0559108568887176	0.926
6736	-0.10387308775481	0.926
6742	-0.185577616925987	0.926
6743	-0.0254464165968416	0.926
6764	-0.0474600918284533	0.929
6812	0.740387471716721	0.931
6813	0.0649070528560286	0.931
6840	-0.0749382936154602	0.932
6868	0.0649070528560286	0.932
6881	0.197301932960918	0.932
6892	-0.00440543562935641	0.935
6901	0.0559108568887176	0.935
6917	0.0626083831283595	0.935
6926	-0.202777380156747	0.935
6932	0.0385974830465193	0.935
6953	-0.0462010613121689	0.935
6977	0.0649070528560286	0.935
7026	-0.0466735175318208	0.938
7053	0.190118311653306	0.938
7063	-0.0316585201349163	0.938
7094	-0.0464197973347663	0.938
7108	-0.0310624109754455	0.939
7110	0.378517490879152	0.94
7146	-0.0257368363200769	0.941
7153	0.0836799495823171	0.941
7154	-0.192127654082367	0.941
7158	0.0559108568887176	0.941
7180	-0.0257368363200769	0.943
7184	-0.0254464165968416	0.944
7202	0.0649070528560286	0.944
7205	-0.0838099958615137	0.944
7223	-0.0310624109754455	0.944
7265	0.0760241809174501	0.944
7268	0.292642816497486	0.946
7269	0.0981774752963538	0.946
7271	-0.036795851585299	0.947
7286	0.0559108568887176	0.947
7289	-0.0462010613121689	0.947
7300	0.0994515454291038	0.947
7310	-0.158538319852926	0.947
7335	-0.0749134012176911	0.948
7337	0.170808664275513	0.948
7339	1.25843337740995	0.949
7340	1.0512127933212	0.949
7341	0.31139154195161	0.95
7360	0.12065494512461	0.95
7363	-0.0254464165968416	0.95
7392	-0.104693306794522	0.953
7405	-0.393097535269235	0.953
7412	-0.0254464165968416	0.953
7413	0.203871225916427	0.953
7416	-0.0257368363200769	0.953
7433	-0.351521482583069	0.955
7434	0.505241914064471	0.955
7446	-0.0254464165968416	0.956
7476	0.0877911849642406	0.959
7493	-0.0561323722860919	0.959
7508	-0.105043240404151	0.96
7518	-0.0257368363200769	0.962
7526	-0.438838677600573	0.963
7548	0.0239542489690662	0.965
7551	0.44959210414374	0.966
7552	0.233790677596153	0.966
7553	-0.219595119371694	0.966
7564	0.19562328118096	0.968
7569	0.0278565822052127	0.97
7573	-0.191689894382253	0.971
7594	1.15295581574286	0.972
7601	-0.206393789026092	0.977
7611	0.629171404349962	0.978
7625	-0.0254464165968416	0.98
7629	0.67325762301625	0.981
7630	0.516297596789833	0.981
7631	0.395276842115117	0.982
7641	0.249767888688405	0.985
7647	-0.303083315902024	0.989
7661	0.0559108568887176	0.993
7668	0.445485039178928	0.995
7670	0.308506345156933	0.996
7672	0.197807898781172	0.997
7673	-0.0257368363200769	0.997
7678	-0.0326854896460651	0.999
7684	0.0688461343640652	1.001
7687	-0.157109153310079	1.002
7692	-0.0254464165968416	1.004
7696	-0.293386574962754	1.007
7700	0.750245795274364	1.008
7718	-0.0379706056901778	1.016
7724	0.160759952870354	1.019
7728	0.710200828727726	1.02
7729	-0.0254464165968416	1.022
7731	-0.0739595323809396	1.022
7736	-0.733687416064443	1.025
7738	-0.0561323722860919	1.025
7740	-0.0915146250704114	1.025
7745	0.32885803172152	1.028
7747	0.146619632857846	1.029
7748	0.695288627635545	1.029
7757	0.324006512443216	1.033
7759	-0.0310624109754455	1.033
7760	0.820024337561482	1.033
7761	0.0417678020506732	1.034
7764	0.00597825301339641	1.034
7770	0.295049201724183	1.035
7777	-0.0257368363200769	1.038
7779	0.00663748506767695	1.039
7787	-0.20177257033224	1.041
7788	0.958502204510386	1.041
7790	0.270144941073187	1.042
7792	-1.06599397927888	1.042
7810	0.337354078436544	1.051
7811	0.29524291359189	1.052
7812	-0.239354812203018	1.052
7816	-0.0254464165968416	1.054
7818	0.190118311653306	1.055
7822	0.599487883114868	1.057
7826	0.239927281143666	1.058
7830	1.07579212900392	1.058
7832	-0.0254464165968416	1.06
7833	0.678716675653505	1.061
7835	0.0504970424496927	1.061
7836	-0.318936377230555	1.062
7846	0.958002005838327	1.065
7850	0.105082138680905	1.067
7855	0.636598499973175	1.071
7860	0.350952085821176	1.074
7878	-0.0257368363200769	1.078
7880	-0.0257368363200769	1.079
7884	0.585240626752862	1.08
7885	-0.331398188037628	1.08
7890	1.19114000449316	1.085
7892	0.210804811550288	1.085
7894	1.06793355226822	1.086
7895	0.080956231625861	1.087
7901	0.0538480947809154	1.088
7902	-0.0254464165968416	1.089
7906	-0.380849036607989	1.091
7915	0.365291481376994	1.097
7919	0.536690443359077	1.099
7921	0.196584471496046	1.1
7922	0.391839679188452	1.1
7924	-0.0257368363200769	1.1
7938	-0.13176167170293	1.107
7940	-0.153618587554048	1.108
7941	0.295389000630762	1.108
7945	0.654486789319335	1.111
7947	-0.207144671887675	1.112
7956	0.486027722357319	1.12
7957	-0.561325441070541	1.12
7958	-0.0254464165968416	1.12
7965	0.262399119879413	1.122
7968	0.291114220831924	1.122
7971	1.41092198556781	1.125
7972	0.576903602304569	1.127
7973	-0.12840734366981	1.127
7976	0.790816315804749	1.127
7979	0.0203684488435624	1.129
7981	-0.00274083355972487	1.13
7983	0.0559108568887176	1.13
7986	-0.0257368363200769	1.131
7987	0.424944067810814	1.131
7989	0.497943632836517	1.133
7990	-0.147371411714205	1.133
7993	-0.0681039140681482	1.139
7994	0.148262473450372	1.139
7996	0.0911805921401242	1.142
7999	-0.571377293761705	1.144
8001	-0.669657214383538	1.145
8002	-0.0257368363200769	1.145
8004	0.0559108568887176	1.146
8008	0.403311082932946	1.15
8009	0.159520670294645	1.15
8011	0.29431177856437	1.151
8014	-0.193158350371806	1.154
8016	0.0325456609668968	1.155
8019	0.33362635104552	1.157
8021	0.0498868840338605	1.158
8023	0.760497776733648	1.159
8024	-0.396257460946228	1.159
8025	0.655063227479415	1.159
8026	0.335135383513464	1.16
8028	0.490839183332152	1.161
8029	0.0574496465751061	1.161
8030	0.295431430039749	1.162
8032	-0.165572531714878	1.164
8033	-0.0275394520661089	1.167
8034	0.604131803829566	1.167
8038	0.334137898978761	1.169
8039	1.16813585501266	1.169
8042	0.199848142224472	1.171
8048	-0.147666000926241	1.181
8053	0.0490082736905455	1.185
8056	0.116082085124571	1.188
8057	-0.0257368363200769	1.189
8058	0.376562889810176	1.189
8059	0.88167772920991	1.19
8060	-0.0310624109754455	1.191
8062	-0.0559064174470784	1.192
8063	0.0259945752331473	1.193
8064	0.136004509762638	1.194
8065	0.105658169941679	1.198
8069	-0.0182683041099186	1.2
8073	-0.0257368363200769	1.204
8074	0.276438655996565	1.205
8075	0.755499144510937	1.206
8077	0.400912558185113	1.209
8078	-0.0643077572154108	1.21
8079	-0.198293282915348	1.211
8080	-0.192374165293001	1.212
8081	-0.105906068777505	1.212
8082	0.548178757395146	1.212
8084	0.156171308844508	1.213
8086	0.689568601704759	1.213
8087	0.626821344844341	1.214
8089	-0.0681039140681482	1.218
8095	-0.0452021907403035	1.222
8096	0.463134922378956	1.223
8098	1.65563747758013	1.227
8101	0.675217684774107	1.231
8102	0.133960720334249	1.234
8105	-0.0257368363200769	1.238
8106	0.574210427264545	1.238
8108	0.445002294041635	1.239
8111	0.327889709955605	1.242
8112	0.162977497553993	1.244
8114	0.215203143024558	1.244
8115	0.726443155761638	1.245
8116	0.895805575083778	1.245
8117	0.512023380467468	1.245
8118	0.0649070528560286	1.245
8119	0.372144845965912	1.246
8122	-0.22330303024547	1.249
8123	-0.205204074779028	1.25
8124	-0.0681039140681482	1.25
8125	-0.660770542013682	1.252
8126	0.0164800137193031	1.252
8128	-0.187900318089298	1.253
8130	-0.0708938415027459	1.253
8132	-0.323973060022025	1.254
8135	1.47054958391971	1.255
8139	-0.404445122370123	1.257
8141	-0.137796794637385	1.257
8142	-0.356154587461375	1.258
8144	0.140813994840591	1.261
8148	0.264032944934107	1.261
8149	0.163824877967022	1.262
8150	0.105082138680905	1.262
8151	-0.377694337938674	1.263
8152	0.388298401580448	1.263
8154	0.418210508839364	1.264
8155	-0.777291889035315	1.265
8157	0.29198217469771	1.271
8159	-0.0254464165968416	1.271
8161	0.159203327811235	1.272
8162	0.112615771531754	1.272
8163	0.842967308803668	1.272
8164	0.115598810873	1.272
8165	-0.472681451085905	1.274
8166	0.878190031450355	1.274
8167	0.39272248640458	1.275
8168	-0.0257368363200769	1.276
8171	-0.0310624109754455	1.277
8172	-0.0257368363200769	1.278
8173	0.192810860473712	1.278
8174	0.718356896445001	1.279
8175	0.0649070528560286	1.28
8176	0.746111257705867	1.28
8178	-0.0310624109754455	1.282
8179	1.00065846783625	1.282
8180	-0.866538189767153	1.282
8183	0.166418534616519	1.287
8184	0.292905724528828	1.287
8185	0.00697205695582782	1.288
8187	0.277668605382493	1.289
8188	0.0213190971135296	1.29
8192	0.0214424016737413	1.294
8198	0.921681698013563	1.3
8200	0.876925539722862	1.302
8201	0.18357381981807	1.302
8204	-0.0746155788871964	1.303
8205	-0.21032639029683	1.304
8208	-0.175518801143043	1.305
8209	-0.0191215985104572	1.305
8210	0.469500563982551	1.306
8212	0.223338346647008	1.307
8213	-0.721927538484799	1.308
8215	-0.0979897012223657	1.31
8216	0.140530703016521	1.31
8218	0.929488994744662	1.313
8222	-0.184419411841048	1.318
8224	0.028889571571887	1.319
8225	-0.176593544643485	1.321
8226	-0.0310624109754455	1.322
8227	-0.20949027401913	1.323
8231	0.056978470414712	1.325
8232	0.267264284658787	1.325
8236	0.2583292986235	1.327
8241	0.570653571041858	1.328
8242	0.429998767406488	1.329
8244	0.0442602174309556	1.33
8246	0.672856001001022	1.332
8250	-0.585661375989698	1.334
8251	-0.0377436777602816	1.334
8252	0.0526209574769149	1.334
8258	0.250161178624385	1.342
8260	0.0283971598737598	1.345
8261	0.234909440851479	1.345
8262	-0.261859680126868	1.345
8264	0.0538976267295167	1.346
8265	1.08738379385728	1.347
8266	0.243570700077609	1.349
8268	0.0528321699902814	1.35
8269	-0.0551917490617952	1.35
8271	-0.0310624109754455	1.351
8272	-0.0820203340817547	1.352
8274	0.254768610906824	1.352
8277	0.08395538331368	1.354
8279	-0.0257368363200769	1.355
8281	-0.0123884314069871	1.356
8285	0.576737105296953	1.358
8288	-0.0317216927733226	1.361
8291	-0.506603406009201	1.363
8292	0.346910493555561	1.365
8293	-0.0316585201349163	1.367
8294	0.28347855930347	1.367
8296	-0.0254464165968416	1.368
8298	0.0402380231095379	1.369
8299	0.434412939405368	1.373
8301	0.826385082700062	1.373
8302	-0.0316585201349163	1.375
8304	0.493873646006455	1.376
8305	0.0274849615917533	1.377
8306	-0.544849973342412	1.378
8308	0.178023670090401	1.379
8309	0.395506284240349	1.379
8310	0.50933753508282	1.379
8315	-0.322300098743917	1.382
8316	0.136450498579318	1.382
8317	0.424305952270977	1.387
8318	-0.0742594669396823	1.387
8320	0.464756455037393	1.388
8322	0.389536637041421	1.389
8324	0.106748743865193	1.392
8325	-0.308431597505488	1.394
8327	-0.087397719368289	1.395
8328	-0.0135994588424562	1.396
8332	0.521942381105414	1.397
8333	-0.00126847362089599	1.398
8334	0.928103174556472	1.398
8336	-0.173868439900241	1.399
8340	0.0643090813607976	1.4
8342	0.368288186149768	1.401
8343	0.813907482832674	1.401
8346	0.0833260639532761	1.404
8347	0.159702178028541	1.406
8348	0.115777593637048	1.406
8349	-0.400370169632699	1.406
8350	-0.119512049329323	1.407
8351	0.0559108568887176	1.408
8352	-0.363170222600767	1.408
8353	-0.0310624109754455	1.411
8354	-0.24679632022074	1.412
8357	-0.531690197259757	1.415
8361	-0.0254464165968416	1.417
8362	-0.0237606584218773	1.419
8363	-0.0316585201349163	1.42
8367	0.685760898496959	1.422
8368	-0.193152660495365	1.422
8369	-0.0749382936154602	1.425
8371	0.0325456609668968	1.427
8372	0.353743845618492	1.428
8373	0.147704861184226	1.429
8374	0.619772370260221	1.43
8376	-0.0551917490617952	1.432
8377	0.20922039474884	1.434
8378	0.375988063064738	1.434
8379	0.37855136018778	1.435
8380	-0.0466735175318208	1.436
8382	0.544079450504089	1.438
8383	-0.080160975121253	1.438
8385	0.473851187580966	1.44
8386	-0.136436216052417	1.442
8389	-0.106891158828293	1.444
8391	0.454105514980505	1.444
8393	0.652073124940013	1.445
8394	-0.186697275704704	1.445
8395	-0.202226935747946	1.446
8396	-0.0643077572154108	1.447
8397	-0.0928076101110476	1.447
8398	-0.0316585201349163	1.447
8399	0.0306380608439568	1.448
8400	0.374319409839936	1.448
8403	-0.426736864080141	1.45
8404	0.0629241736570884	1.45
8405	0.0751870335826752	1.45
8406	-0.105781136541256	1.451
8407	-0.393386092027149	1.451
8410	0.466650865224219	1.454
8412	0.0104750420682101	1.457
8414	0.0778349412567595	1.459
8415	-0.0546872370810669	1.459
8421	0.175794791106527	1.461
8423	1.03482452256698	1.464
8425	1.03088125049531	1.466
8428	1.3076754173112	1.47
8429	0.275849502979219	1.471
8432	0.542717669407339	1.474
8433	0.380511148133579	1.475
8435	0.538495374026411	1.477
8436	0.609656399738172	1.479
8437	0.0531370680703392	1.481
8439	0.188989026899478	1.483
8440	0.556429548170139	1.484
8442	-0.139450490441925	1.485
8445	0.692711337605911	1.487
8447	-0.155357300925306	1.488
8448	0.804166287945775	1.49
8450	0.041669824571545	1.491
8451	-0.529349275808423	1.492
8453	0.0707177844336442	1.496
8455	0.486524921283263	1.497
8456	0.031371435173795	1.499
8458	0.378888317567411	1.5
8464	-0.557247343114389	1.503
8465	-0.118071725123657	1.504
8466	0.0212590790670586	1.504
8467	0.472671491368095	1.504
8470	0.835487533548412	1.508
8471	-0.219763908852396	1.508
8472	0.763812494898126	1.508
8473	-0.0316585201349163	1.509
8474	-0.0257368363200769	1.509
8475	0.161897852015378	1.509
8476	-0.0687887564397141	1.509
8477	-0.609897399896456	1.511
8478	0.0319224073533199	1.511
8479	-0.127813134901169	1.513
8484	0.256996240455374	1.516
8486	0.0338515836182469	1.517
8488	-0.0551917490617952	1.519
8489	0.69623452442602	1.519
8490	0.923649619782035	1.52
8491	0.597893356223601	1.521
8492	0.134988527148171	1.522
8493	-0.137861719360975	1.523
8497	-0.253063024957041	1.527
8498	0.0300890021630316	1.527
8499	-0.214477439572486	1.53
8500	-0.830658520039337	1.531
8501	-0.392304752235306	1.531
8503	0.199776543772571	1.532
8505	0.181640762800707	1.535
8506	-1.03074115277278	1.536
8507	0.169991257274052	1.539
8508	0.694458965705646	1.539
8510	-0.382206204032385	1.54
8512	0.12065494512461	1.54
8513	0.451817918670061	1.541
8514	-0.0254464165968416	1.541
8515	0.244653271864489	1.541
8516	-0.630135998129416	1.541
8519	-0.790944126282392	1.542
8520	-0.178152402451149	1.544
8523	0.0649070528560286	1.548
8525	0.0744381724447529	1.55
8530	-0.0310624109754455	1.554
8531	-0.0257368363200769	1.554
8532	-0.120663572872208	1.555
8534	-0.0257368363200769	1.555
8537	-0.02640320434607	1.557
8538	0.131201449880881	1.558
8539	0.591667076457343	1.56
8540	0.374694737477671	1.56
8543	-0.214613284150445	1.565
8545	1.0474163562836	1.566
8546	0.930706097570697	1.567
8547	0.686073418416525	1.569
8548	-0.0695072748818514	1.57
8550	-0.376855102454688	1.571
8554	0.0618799271778026	1.576
8555	-0.199804650580696	1.576
8556	-0.0743920249060199	1.578
8558	0.0704850442902425	1.579
8561	0.77666975633644	1.581
8562	-0.0923447338809335	1.582
8563	0.800762645421435	1.582
8564	0.00948792809443602	1.583
8565	0.467001584729314	1.585
8568	1.56928928268591	1.587
8569	0.349351609866899	1.587
8570	-0.0257368363200769	1.588
8575	0.312192601448584	1.592
8576	-0.235699021234144	1.593
8578	-0.0254464165968416	1.596
8583	0.213282040993997	1.6
8584	-0.143670984932476	1.601
8586	0.620954452199622	1.603
8587	0.0400781223186796	1.603
8589	0.741575933003158	1.605
8592	-0.0366133651881404	1.606
8593	0.30650539411211	1.606
8594	-0.0643077572154108	1.608
8595	0.454501216857477	1.61
8596	-0.113363413361773	1.61
8597	0.756734613169073	1.611
8598	-0.756326602448181	1.612
8601	0.0334895571972303	1.615
8602	-0.134242633254476	1.615
8603	0.628821282758588	1.616
8604	0.0912121483303358	1.617
8606	0.0366646401504689	1.623
8609	0.798109737844011	1.626
8610	-0.0659232697118975	1.626
8612	-0.607719517432026	1.628
8613	-0.629026654785521	1.628
8615	0.620733765174691	1.629
8617	0.730464322034468	1.631
8619	-0.635614084633256	1.632
8620	-0.293624933158002	1.632
8621	-0.173142554930659	1.634
8622	-0.175769949747979	1.634
8625	0.813091270531711	1.635
8626	0.733459807874157	1.636
8627	0.216295426259242	1.637
8628	0.523320504214816	1.638
8629	-0.0254464165968416	1.638
8631	-0.351626612219465	1.641
8632	1.37073293169567	1.641
8633	-0.58313383225449	1.642
8635	-0.480198092874266	1.644
8636	0.323731608675444	1.644
8637	0.0944113244329255	1.644
8638	0.822250186612494	1.646
8639	-0.369915084923046	1.646
8641	-0.0254464165968416	1.647
8642	0.401449677798991	1.648
8643	-0.0257368363200769	1.648
8644	0.570396673303503	1.65
8646	-0.14991555067066	1.653
8648	0.513891674553584	1.654
8649	0.196974679163014	1.657
8651	0.412802010097647	1.66
8654	0.813850992911031	1.662
8655	0.550754994229121	1.663
8657	0.0319224073533199	1.665
8658	0.416840896726381	1.666
8659	1.36095362008681	1.666
8660	0.53533146989634	1.668
8661	0.296905957800211	1.668
8663	0.157455774750111	1.671
8666	0.137341394426442	1.673
8667	0.0365333078071547	1.673
8669	-0.0254464165968416	1.675
8670	0.464453187900982	1.676
8673	0.550635027997106	1.679
8674	0.359565939800579	1.681
8675	-0.588717801259254	1.681
8676	1.05194530298596	1.683
8677	-0.0254464165968416	1.684
8678	0.11475284886347	1.685
8679	-0.0354700939138986	1.685
8681	0.466957797552806	1.688
8683	-0.10086348824564	1.689
8686	-0.380629757713602	1.689
8688	0.0755027037635864	1.69
8689	0.464112506034004	1.69
8690	0.43405661916696	1.691
8691	0.990557319605679	1.691
8692	0.0649070528560286	1.692
8693	-0.550448718157519	1.692
8694	0.522263357800343	1.694
8696	-0.304473498021876	1.695
8698	0.207319394121007	1.697
8703	-0.203011266877117	1.702
8705	0.0542338039369448	1.702
8706	0.187100271189178	1.703
8708	0.854474413848606	1.705
8710	-0.130605388660463	1.709
8711	0.758988233406313	1.709
8712	-0.32992578180202	1.71
8713	0.0224674766422689	1.711
8715	-0.0257368363200769	1.712
8716	1.20941577764328	1.718
8718	0.340183712735843	1.719
8720	0.52040788295778	1.72
8722	0.0531200655015952	1.725
8723	0.438321334789166	1.725
8724	0.12189343665762	1.727
8730	0.0311973955661606	1.732
8731	0.867089983749009	1.732
8732	-1.34828426211894	1.733
8733	0.0955563380827132	1.733
8736	0.556520602915887	1.734
8737	-0.408574522976427	1.734
8738	0.506729245503247	1.735
8739	0.0649070528560286	1.738
8740	0.161976302128777	1.739
8741	-0.352816699085166	1.739
8742	0.203410859578553	1.739
8743	0.0508724530702427	1.74
8744	0.253444886005183	1.741
8745	0.445604835632475	1.741
8746	-0.259178690333312	1.743
8748	-0.658981057544286	1.744
8749	0.283740418268122	1.745
8753	-0.403868752739015	1.753
8754	0.269619799011637	1.754
8755	-0.0987148789678671	1.757
8758	-0.0803648629638582	1.759
8759	0.43972340850363	1.761
8761	-0.114042316593121	1.762
8762	-0.217208616401145	1.762
8763	0.0397250769104182	1.763
8764	0.467281608212356	1.764
8765	-0.0681039140681482	1.764
8766	0.0559108568887176	1.765
8768	-0.045578739689204	1.765
8769	0.0954937504212706	1.766
8770	0.12189343665762	1.767
8771	-0.0314567294787713	1.767
8774	0.326046247175866	1.77
8776	-0.726094130739969	1.772
8777	-0.0970378039999777	1.772
8778	-0.0257368363200769	1.774
8779	-0.385222905827634	1.775
8780	0.0559108568887176	1.775
8787	-0.307890150780494	1.782
